Invoice_ID,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross_income,rating,Month,DOW,Time_range,Customer type,Gender,product_line,City ,Branch,Rating_group
642-61-4706,93.40,2,9.34,196.14,3/30/2019,16:34,Cash,9.34,5.5,Mar,Sat,evening,Member,Male,Food and beverages,Mandalay,B,Poor
576-31-4774,73.41,3,11.01,231.24,3/2/2019,13:10,Ewallet,11.01,4.0,Mar,Sat,afternoon,Normal,Female,Health and beauty,Mandalay,B,Poor
556-41-6224,33.64,8,13.46,282.58,2/15/2019,17:10,Credit card,13.46,9.3,Feb,Fri,evening,Normal,Male,Health and beauty,Naypyitaw,C,Good
811-03-8790,45.48,10,22.74,477.54,3/1/2019,10:22,Credit card,22.74,4.8,Mar,Fri,morning,Normal,Female,Electronic accessories,Yangon,A,Poor
242-11-3142,83.77,2,8.38,175.92,2/24/2019,19:57,Cash,8.38,4.6,Feb,Sun,evening,Member,Male,Fashion accessories,Mandalay,B,Poor
752-23-3760,64.08,7,22.43,470.99,2/19/2019,19:29,Credit card,22.43,7.3,Feb,Tue,evening,Member,Female,Sports and travel,Mandalay,B,Average
274-05-5470,73.47,4,14.69,308.57,2/23/2019,18:30,Cash,14.69,6.0,Feb,Sat,evening,Member,Female,Food and beverages,Yangon,A,Average
648-94-3045,58.95,10,29.48,618.98,2/7/2019,14:27,Ewallet,29.48,8.1,Feb,Thu,afternoon,Normal,Male,Health and beauty,Naypyitaw,C,Good
130-67-4723,48.50,6,14.55,305.55,1/11/2019,13:57,Ewallet,14.55,9.4,Jan,Fri,afternoon,Member,Male,Food and beverages,Yangon,A,Good
528-87-5606,39.48,1,1.97,41.45,2/12/2019,19:43,Cash,1.97,6.5,Feb,Tue,evening,Member,Female,Electronic accessories,Mandalay,B,Average
320-85-2052,34.81,1,1.74,36.55,1/14/2019,10:11,Credit card,1.74,7.0,Jan,Mon,morning,Normal,Female,Sports and travel,Mandalay,B,Average
370-96-0655,49.32,6,14.80,310.72,1/9/2019,13:46,Ewallet,14.80,7.1,Jan,Wed,afternoon,Normal,Female,Fashion accessories,Naypyitaw,C,Average
105-10-6182,21.48,2,2.15,45.11,2/27/2019,12:22,Ewallet,2.15,6.6,Feb,Wed,afternoon,Member,Male,Fashion accessories,Yangon,A,Average
510-79-0415,23.08,6,6.92,145.40,1/24/2019,19:20,Ewallet,6.92,4.9,Jan,Thu,evening,Member,Female,Sports and travel,Mandalay,B,Poor
241-96-5076,49.10,2,4.91,103.11,1/8/2019,12:58,Credit card,4.91,6.4,Jan,Tue,afternoon,Member,Female,Home and lifestyle,Mandalay,B,Average
767-97-4650,64.83,2,6.48,136.14,1/8/2019,11:59,Credit card,6.48,8.0,Jan,Tue,morning,Member,Female,Sports and travel,Mandalay,B,Good
648-83-1321,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,31.78,4.3,Jan,Wed,evening,Member,Male,Home and lifestyle,Yangon,A,Poor
173-57-2300,72.88,2,7.29,153.05,3/13/2019,12:51,Cash,7.29,6.1,Mar,Wed,afternoon,Member,Male,Sports and travel,Naypyitaw,C,Average
305-03-2383,67.10,3,10.07,211.37,2/15/2019,10:36,Cash,10.07,7.5,Feb,Fri,morning,Normal,Female,Food and beverages,Yangon,A,Average
394-55-6384,70.19,9,31.59,663.30,1/25/2019,13:38,Cash,31.59,6.7,Jan,Fri,afternoon,Member,Female,Sports and travel,Naypyitaw,C,Average
266-20-6657,55.04,7,19.26,404.54,3/12/2019,19:39,Ewallet,19.26,5.2,Mar,Tue,evening,Member,Male,Food and beverages,Naypyitaw,C,Poor
689-05-1884,48.63,10,24.32,510.62,3/4/2019,12:44,Cash,24.32,8.8,Mar,Mon,afternoon,Member,Male,Health and beauty,Yangon,A,Good
196-01-2849,73.38,7,25.68,539.34,2/10/2019,13:56,Cash,25.68,9.5,Feb,Sun,afternoon,Member,Female,Fashion accessories,Naypyitaw,C,Good
372-62-5264,52.60,9,23.67,497.07,1/16/2019,14:42,Cash,23.67,7.6,Jan,Wed,afternoon,Normal,Female,Food and beverages,Naypyitaw,C,Average
800-09-8606,87.37,5,21.84,458.69,1/29/2019,19:45,Cash,21.84,6.6,Jan,Tue,evening,Member,Female,Home and lifestyle,Yangon,A,Average
182-52-7000,27.04,4,5.41,113.57,1/1/2019,20:26,Ewallet,5.41,6.9,Jan,Tue,evening,Member,Female,Sports and travel,Yangon,A,Average
826-58-8051,62.19,4,12.44,261.20,1/6/2019,19:46,Ewallet,12.44,4.3,Jan,Sun,evening,Normal,Male,Home and lifestyle,Mandalay,B,Poor
868-06-0466,69.58,9,31.31,657.53,2/19/2019,19:38,Credit card,31.31,7.8,Feb,Tue,evening,Member,Male,Electronic accessories,Yangon,A,Average
751-41-9720,97.50,10,48.75,"1,023.75",1/12/2019,16:18,Ewallet,48.75,8.0,Jan,Sat,evening,Normal,Male,Home and lifestyle,Naypyitaw,C,Good
626-43-7888,60.41,8,24.16,507.44,2/7/2019,12:23,Ewallet,24.16,9.6,Feb,Thu,afternoon,Normal,Female,Fashion accessories,Naypyitaw,C,Good
176-64-7711,32.32,3,4.85,101.81,3/27/2019,19:11,Credit card,4.85,4.3,Mar,Wed,evening,Normal,Male,Food and beverages,Mandalay,B,Poor
191-29-0321,19.77,10,9.89,207.59,2/27/2019,18:57,Credit card,9.89,5.0,Feb,Wed,evening,Member,Female,Fashion accessories,Mandalay,B,Poor
729-06-2010,80.47,9,36.21,760.44,1/6/2019,11:18,Cash,36.21,9.2,Jan,Sun,morning,Member,Male,Health and beauty,Mandalay,B,Good
640-48-5028,88.39,9,39.78,835.29,3/2/2019,12:40,Cash,39.78,6.3,Mar,Sat,afternoon,Member,Female,Home and lifestyle,Mandalay,B,Average
186-79-9562,71.77,7,25.12,527.51,3/29/2019,14:06,Cash,25.12,8.9,Mar,Fri,afternoon,Normal,Male,Health and beauty,Mandalay,B,Good
834-45-5519,43.00,4,8.60,180.60,1/31/2019,20:48,Ewallet,8.60,7.6,Jan,Thu,evening,Normal,Female,Electronic accessories,Mandalay,B,Average
162-65-8559,68.98,1,3.45,72.43,1/21/2019,20:13,Cash,3.45,4.8,Jan,Mon,evening,Member,Male,Food and beverages,Naypyitaw,C,Poor
760-27-5490,15.62,8,6.25,131.21,1/20/2019,20:37,Ewallet,6.25,9.1,Jan,Sun,evening,Normal,Male,Fashion accessories,Naypyitaw,C,Good
445-30-9252,25.70,3,3.86,80.96,1/17/2019,17:59,Ewallet,3.86,6.1,Jan,Thu,evening,Normal,Male,Sports and travel,Yangon,A,Average
786-94-2700,80.62,6,24.19,507.91,2/28/2019,20:18,Cash,24.19,9.1,Feb,Thu,evening,Member,Male,Food and beverages,Yangon,A,Good
728-88-7867,75.53,4,15.11,317.23,3/19/2019,15:52,Ewallet,15.11,8.3,Mar,Tue,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Good
183-21-3799,77.63,9,34.93,733.60,2/19/2019,15:14,Ewallet,34.93,7.2,Feb,Tue,afternoon,Normal,Female,Electronic accessories,Naypyitaw,C,Average
268-20-3585,13.85,9,6.23,130.88,2/4/2019,12:50,Ewallet,6.23,6.0,Feb,Mon,afternoon,Normal,Female,Health and beauty,Naypyitaw,C,Average
735-32-9839,98.70,8,39.48,829.08,1/31/2019,10:36,Ewallet,39.48,8.5,Jan,Thu,morning,Member,Male,Fashion accessories,Naypyitaw,C,Good
258-92-7466,35.68,5,8.92,187.32,2/6/2019,18:33,Credit card,8.92,6.6,Feb,Wed,evening,Normal,Female,Health and beauty,Yangon,A,Average
857-16-3520,71.46,7,25.01,525.23,3/28/2019,16:06,Ewallet,25.01,4.5,Mar,Thu,evening,Member,Female,Fashion accessories,Yangon,A,Poor
482-17-1179,11.94,3,1.79,37.61,1/19/2019,12:47,Credit card,1.79,8.1,Jan,Sat,afternoon,Member,Male,Electronic accessories,Yangon,A,Good
788-21-5741,45.38,3,6.81,142.95,2/17/2019,13:34,Credit card,6.81,7.2,Feb,Sun,afternoon,Normal,Male,Fashion accessories,Yangon,A,Average
821-14-9046,17.48,6,5.24,110.12,1/18/2019,15:04,Credit card,5.24,6.1,Jan,Fri,afternoon,Member,Female,Fashion accessories,Mandalay,B,Average
418-05-0656,25.56,7,8.95,187.87,2/2/2019,20:42,Cash,8.95,7.1,Feb,Sat,evening,Normal,Female,Fashion accessories,Mandalay,B,Average
678-79-0726,90.63,9,40.78,856.45,1/18/2019,15:28,Cash,40.78,5.1,Jan,Fri,afternoon,Member,Female,Sports and travel,Naypyitaw,C,Poor
776-68-1096,44.12,3,6.62,138.98,3/18/2019,13:45,Credit card,6.62,7.9,Mar,Mon,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Average
592-46-1692,36.77,7,12.87,270.26,1/11/2019,20:10,Cash,12.87,7.4,Jan,Fri,evening,Member,Female,Food and beverages,Naypyitaw,C,Average
434-35-9162,23.34,4,4.67,98.03,2/4/2019,18:53,Ewallet,4.67,7.4,Feb,Mon,evening,Member,Male,Food and beverages,Mandalay,B,Average
149-14-0304,28.50,8,11.40,239.40,2/6/2019,14:24,Cash,11.40,6.6,Feb,Wed,afternoon,Member,Female,Health and beauty,Naypyitaw,C,Average
442-44-6497,55.57,3,8.34,175.05,1/8/2019,11:42,Credit card,8.34,5.9,Jan,Tue,morning,Member,Male,Home and lifestyle,Naypyitaw,C,Poor
174-64-0215,69.74,10,34.87,732.27,3/5/2019,17:49,Credit card,34.87,8.9,Mar,Tue,evening,Normal,Male,Sports and travel,Mandalay,B,Good
210-74-9613,97.26,4,19.45,408.49,3/16/2019,15:33,Ewallet,19.45,6.8,Mar,Sat,afternoon,Normal,Male,Fashion accessories,Naypyitaw,C,Average
299-29-0180,52.18,7,18.26,383.52,3/9/2019,10:54,Cash,18.26,9.3,Mar,Sat,morning,Member,Female,Home and lifestyle,Mandalay,B,Good
247-11-2470,22.32,4,4.46,93.74,3/1/2019,16:23,Credit card,4.46,4.4,Mar,Fri,evening,Member,Female,Fashion accessories,Yangon,A,Poor
635-28-5728,56.00,3,8.40,176.40,2/28/2019,19:33,Ewallet,8.40,4.8,Feb,Thu,evening,Normal,Male,Health and beauty,Yangon,A,Poor
756-49-0168,19.70,1,0.99,20.69,2/8/2019,11:39,Ewallet,0.99,9.5,Feb,Fri,morning,Member,Male,Fashion accessories,Yangon,A,Good
438-23-1242,75.88,7,26.56,557.72,1/24/2019,10:38,Ewallet,26.56,8.9,Jan,Thu,morning,Normal,Male,Electronic accessories,Mandalay,B,Good
238-45-6950,53.72,1,2.69,56.41,3/1/2019,20:03,Ewallet,2.69,6.4,Mar,Fri,evening,Member,Male,Food and beverages,Mandalay,B,Average
607-65-2441,81.95,10,40.98,860.48,3/10/2019,12:39,Credit card,40.98,6.0,Mar,Sun,afternoon,Member,Male,Health and beauty,Naypyitaw,C,Average
386-27-7606,81.20,7,28.42,596.82,3/23/2019,15:59,Credit card,28.42,8.1,Mar,Sat,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Good
137-63-5492,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,29.38,9.0,Jan,Tue,afternoon,Normal,Male,Electronic accessories,Naypyitaw,C,Good
197-77-7132,91.56,8,36.62,769.10,1/12/2019,18:22,Ewallet,36.62,6.0,Jan,Sat,evening,Member,Male,Electronic accessories,Mandalay,B,Average
805-86-0265,93.96,9,42.28,887.92,3/20/2019,11:32,Cash,42.28,9.8,Mar,Wed,morning,Normal,Male,Home and lifestyle,Yangon,A,Good
733-29-1227,55.61,7,19.46,408.73,3/23/2019,12:41,Cash,19.46,8.5,Mar,Sat,afternoon,Normal,Male,Home and lifestyle,Naypyitaw,C,Good
451-73-2711,84.83,1,4.24,89.07,1/14/2019,15:20,Ewallet,4.24,8.8,Jan,Mon,afternoon,Normal,Male,Food and beverages,Naypyitaw,C,Good
373-14-0504,71.63,2,7.16,150.42,2/12/2019,14:33,Ewallet,7.16,8.8,Feb,Tue,afternoon,Member,Female,Sports and travel,Yangon,A,Good
546-80-2899,37.69,2,3.77,79.15,2/20/2019,15:29,Ewallet,3.77,9.5,Feb,Wed,afternoon,Member,Male,Home and lifestyle,Yangon,A,Good
345-68-9016,31.67,8,12.67,266.03,1/2/2019,16:19,Credit card,12.67,5.6,Jan,Wed,evening,Member,Female,Sports and travel,Naypyitaw,C,Poor
390-17-5806,38.42,1,1.92,40.34,2/2/2019,16:33,Cash,1.92,8.6,Feb,Sat,evening,Member,Female,Food and beverages,Naypyitaw,C,Good
457-13-1708,65.23,10,32.62,684.92,1/8/2019,19:07,Credit card,32.62,5.2,Jan,Tue,evening,Member,Male,Fashion accessories,Mandalay,B,Poor
664-14-2882,10.53,5,2.63,55.28,1/30/2019,14:43,Credit card,2.63,5.8,Jan,Wed,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Poor
487-79-6868,12.29,9,5.53,116.14,3/26/2019,19:28,Credit card,5.53,8.0,Mar,Tue,evening,Member,Female,Home and lifestyle,Mandalay,B,Good
314-23-4520,81.23,7,28.43,597.04,1/15/2019,20:44,Cash,28.43,9.0,Jan,Tue,evening,Member,Male,Health and beauty,Naypyitaw,C,Good
210-30-7976,22.32,4,4.46,93.74,3/14/2019,11:16,Ewallet,4.46,4.1,Mar,Thu,morning,Member,Female,Fashion accessories,Mandalay,B,Poor
585-86-8361,27.28,5,6.82,143.22,2/3/2019,10:31,Credit card,6.82,8.6,Feb,Sun,morning,Normal,Female,Food and beverages,Yangon,A,Good
807-14-7833,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,8.71,7.0,Feb,Fri,afternoon,Member,Female,Electronic accessories,Yangon,A,Average
775-72-1988,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,18.32,8.4,Jan,Thu,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Good
288-38-3758,84.87,3,12.73,267.34,1/25/2019,18:30,Ewallet,12.73,7.4,Jan,Fri,evening,Member,Female,Fashion accessories,Naypyitaw,C,Average
652-43-6591,97.29,8,38.92,817.24,3/9/2019,13:18,Credit card,38.92,6.2,Mar,Sat,afternoon,Normal,Female,Fashion accessories,Yangon,A,Average
785-96-0615,35.74,8,14.30,300.22,2/17/2019,15:28,Ewallet,14.30,4.9,Feb,Sun,afternoon,Member,Female,Electronic accessories,Mandalay,B,Poor
406-46-7107,96.52,6,28.96,608.08,1/11/2019,11:52,Cash,28.96,4.5,Jan,Fri,morning,Normal,Female,Home and lifestyle,Yangon,A,Poor
250-17-5703,18.85,10,9.43,197.93,2/27/2019,18:24,Ewallet,9.43,5.6,Feb,Wed,evening,Member,Male,Food and beverages,Yangon,A,Poor
156-95-3964,55.39,4,11.08,232.64,3/25/2019,15:19,Ewallet,11.08,8.0,Mar,Mon,afternoon,Normal,Female,Food and beverages,Yangon,A,Good
842-40-8179,77.20,10,38.60,810.60,2/11/2019,10:38,Credit card,38.60,5.6,Feb,Mon,morning,Member,Female,Food and beverages,Mandalay,B,Poor
525-09-8450,72.13,10,36.07,757.37,1/31/2019,15:12,Credit card,36.07,4.2,Jan,Thu,afternoon,Normal,Male,Electronic accessories,Mandalay,B,Poor
410-67-1709,63.88,8,25.55,536.59,1/20/2019,17:48,Ewallet,25.55,9.9,Jan,Sun,evening,Member,Female,Fashion accessories,Yangon,A,Good
587-73-4862,10.69,5,2.67,56.12,3/26/2019,11:07,Ewallet,2.67,7.6,Mar,Tue,morning,Member,Female,Health and beauty,Yangon,A,Average
787-87-2010,55.50,4,11.10,233.10,1/20/2019,15:48,Credit card,11.10,6.6,Jan,Sun,afternoon,Member,Male,Health and beauty,Yangon,A,Average
593-14-4239,95.46,8,38.18,801.86,3/5/2019,19:40,Ewallet,38.18,4.7,Mar,Tue,evening,Normal,Female,Home and lifestyle,Mandalay,B,Poor
801-88-0346,76.06,3,11.41,239.59,1/5/2019,20:30,Credit card,11.41,9.8,Jan,Sat,evening,Normal,Female,Fashion accessories,Naypyitaw,C,Good
388-76-2555,13.69,6,4.11,86.25,2/13/2019,13:59,Cash,4.11,6.3,Feb,Wed,afternoon,Normal,Male,Sports and travel,Mandalay,B,Average
711-31-1234,95.64,4,19.13,401.69,3/16/2019,18:51,Cash,19.13,7.9,Mar,Sat,evening,Normal,Female,Electronic accessories,Mandalay,B,Average
886-54-6089,11.43,6,3.43,72.01,1/15/2019,17:24,Cash,3.43,7.7,Jan,Tue,evening,Normal,Female,Home and lifestyle,Yangon,A,Average
707-32-7409,95.54,4,19.11,401.27,2/26/2019,11:58,Ewallet,19.11,4.5,Feb,Tue,morning,Member,Female,Sports and travel,Mandalay,B,Poor
759-98-4285,85.87,7,30.05,631.14,2/27/2019,19:01,Credit card,30.05,8.0,Feb,Wed,evening,Member,Female,Health and beauty,Naypyitaw,C,Good
201-63-8275,67.99,7,23.80,499.73,2/17/2019,16:50,Ewallet,23.80,5.7,Feb,Sun,evening,Member,Female,Sports and travel,Naypyitaw,C,Poor
471-06-8611,52.42,1,2.62,55.04,2/6/2019,10:22,Credit card,2.62,6.3,Feb,Wed,morning,Normal,Female,Food and beverages,Naypyitaw,C,Average
200-16-5952,65.65,2,6.57,137.87,1/17/2019,16:46,Cash,6.57,6.0,Jan,Thu,evening,Member,Male,Food and beverages,Naypyitaw,C,Average
120-54-2248,28.86,5,7.22,151.52,1/22/2019,18:08,Credit card,7.22,8.0,Jan,Tue,evening,Normal,Female,Food and beverages,Mandalay,B,Good
102-77-2261,65.31,7,22.86,480.03,3/5/2019,18:02,Credit card,22.86,4.2,Mar,Tue,evening,Member,Male,Health and beauty,Naypyitaw,C,Poor
875-31-8302,93.38,1,4.67,98.05,1/3/2019,13:07,Cash,4.67,9.6,Jan,Thu,afternoon,Normal,Male,Sports and travel,Mandalay,B,Good
102-06-2002,25.25,5,6.31,132.56,3/20/2019,17:52,Cash,6.31,6.1,Mar,Wed,evening,Member,Male,Sports and travel,Naypyitaw,C,Average
457-94-0464,87.87,9,39.54,830.37,1/31/2019,20:32,Ewallet,39.54,5.6,Jan,Thu,evening,Member,Male,Electronic accessories,Mandalay,B,Poor
629-42-4133,21.80,8,8.72,183.12,2/19/2019,19:24,Cash,8.72,8.3,Feb,Tue,evening,Normal,Male,Health and beauty,Naypyitaw,C,Good
534-53-3526,94.76,4,18.95,397.99,2/11/2019,16:06,Ewallet,18.95,7.8,Feb,Mon,evening,Normal,Female,Sports and travel,Yangon,A,Average
307-04-2070,30.62,1,1.53,32.15,2/5/2019,14:14,Credit card,1.53,4.1,Feb,Tue,afternoon,Member,Female,Fashion accessories,Yangon,A,Poor
468-99-7231,44.01,8,17.60,369.68,3/3/2019,17:36,Cash,17.60,8.8,Mar,Sun,evening,Normal,Female,Home and lifestyle,Naypyitaw,C,Good
516-77-6464,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,2.54,4.1,Feb,Sun,afternoon,Member,Female,Health and beauty,Naypyitaw,C,Poor
404-91-5964,74.58,7,26.10,548.16,2/4/2019,16:09,Credit card,26.10,9.0,Feb,Mon,evening,Normal,Male,Electronic accessories,Yangon,A,Good
886-77-9084,71.89,8,28.76,603.88,2/19/2019,11:33,Ewallet,28.76,5.5,Feb,Tue,morning,Normal,Male,Electronic accessories,Naypyitaw,C,Poor
790-38-4466,10.99,5,2.75,57.70,1/23/2019,10:18,Credit card,2.75,9.3,Jan,Wed,morning,Normal,Female,Health and beauty,Naypyitaw,C,Good
704-10-4056,60.47,3,9.07,190.48,1/14/2019,10:55,Credit card,9.07,5.6,Jan,Mon,morning,Member,Male,Health and beauty,Naypyitaw,C,Poor
497-37-6538,58.91,7,20.62,432.99,1/17/2019,15:15,Ewallet,20.62,9.7,Jan,Thu,afternoon,Normal,Male,Sports and travel,Yangon,A,Good
651-96-5970,46.41,1,2.32,48.73,3/3/2019,20:06,Credit card,2.32,4.0,Mar,Sun,evening,Normal,Male,Fashion accessories,Yangon,A,Poor
400-80-4065,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,13.71,9.2,Feb,Fri,evening,Member,Male,Health and beauty,Naypyitaw,C,Good
744-16-7898,97.37,10,48.69,"1,022.39",1/15/2019,13:48,Credit card,48.69,4.9,Jan,Tue,afternoon,Normal,Female,Home and lifestyle,Mandalay,B,Poor
263-12-5321,92.60,7,32.41,680.61,2/27/2019,12:52,Credit card,32.41,9.3,Feb,Wed,afternoon,Member,Male,Electronic accessories,Yangon,A,Good
702-72-0487,46.61,2,4.66,97.88,2/26/2019,12:28,Credit card,4.66,6.6,Feb,Tue,afternoon,Normal,Female,Electronic accessories,Yangon,A,Average
605-83-1050,27.18,2,2.72,57.08,3/15/2019,16:26,Ewallet,2.72,4.3,Mar,Fri,evening,Normal,Male,Fashion accessories,Mandalay,B,Poor
443-60-9639,60.87,1,3.04,63.91,1/24/2019,13:24,Cash,3.04,5.5,Jan,Thu,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Poor
864-24-7918,24.49,10,12.25,257.15,2/22/2019,15:15,Cash,12.25,8.1,Feb,Fri,afternoon,Member,Female,Sports and travel,Yangon,A,Good
359-94-5395,92.78,1,4.64,97.42,3/15/2019,10:50,Credit card,4.64,9.8,Mar,Fri,morning,Normal,Male,Health and beauty,Mandalay,B,Good
401-09-4232,86.69,5,21.67,455.12,2/11/2019,18:38,Ewallet,21.67,9.4,Feb,Mon,evening,Member,Male,Home and lifestyle,Naypyitaw,C,Good
751-15-6198,23.01,6,6.90,144.96,1/12/2019,16:45,Ewallet,6.90,7.9,Jan,Sat,evening,Normal,Male,Sports and travel,Mandalay,B,Average
324-41-6833,30.20,8,12.08,253.68,3/3/2019,19:30,Ewallet,12.08,5.1,Mar,Sun,evening,Member,Female,Electronic accessories,Naypyitaw,C,Poor
474-33-8305,67.39,7,23.59,495.32,3/23/2019,13:23,Ewallet,23.59,6.9,Mar,Sat,afternoon,Member,Male,Fashion accessories,Naypyitaw,C,Average
759-29-9521,48.96,9,22.03,462.67,3/4/2019,11:27,Cash,22.03,8.0,Mar,Mon,morning,Member,Female,Fashion accessories,Yangon,A,Good
831-81-6575,75.59,9,34.02,714.33,2/23/2019,11:12,Cash,34.02,8.0,Feb,Sat,morning,Member,Female,Electronic accessories,Mandalay,B,Good
220-68-6701,77.47,4,15.49,325.37,3/17/2019,16:36,Cash,15.49,4.2,Mar,Sun,evening,Normal,Female,Home and lifestyle,Yangon,A,Poor
618-34-8551,93.18,2,9.32,195.68,1/16/2019,18:41,Credit card,9.32,8.5,Jan,Wed,evening,Normal,Female,Sports and travel,Yangon,A,Good
257-60-7754,50.23,4,10.05,210.97,1/8/2019,17:12,Cash,10.05,9.0,Jan,Tue,evening,Normal,Female,Electronic accessories,Yangon,A,Good
559-61-5987,17.75,1,0.89,18.64,1/14/2019,10:38,Cash,0.89,8.6,Jan,Mon,morning,Normal,Female,Health and beauty,Mandalay,B,Good
189-55-2313,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,31.09,6.0,Jan,Thu,morning,Normal,Female,Fashion accessories,Naypyitaw,C,Average
565-91-4567,10.75,8,4.30,90.30,3/15/2019,14:38,Ewallet,4.30,6.2,Mar,Fri,afternoon,Normal,Male,Health and beauty,Mandalay,B,Average
380-60-5336,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,20.13,5.0,Feb,Sun,evening,Normal,Female,Electronic accessories,Yangon,A,Poor
815-04-6282,64.97,5,16.24,341.09,2/8/2019,12:52,Credit card,16.24,6.5,Feb,Fri,afternoon,Member,Female,Sports and travel,Naypyitaw,C,Average
674-56-6360,95.15,1,4.76,99.91,3/22/2019,14:00,Cash,4.76,6.0,Mar,Fri,afternoon,Normal,Male,Electronic accessories,Yangon,A,Average
778-34-2523,48.62,8,19.45,408.41,1/24/2019,10:57,Cash,19.45,5.0,Jan,Thu,morning,Member,Female,Electronic accessories,Yangon,A,Poor
499-27-7781,53.21,8,21.28,446.96,3/14/2019,16:45,Ewallet,21.28,5.0,Mar,Thu,evening,Normal,Female,Food and beverages,Mandalay,B,Poor
477-59-2456,45.44,7,15.90,333.98,1/23/2019,11:15,Cash,15.90,9.2,Jan,Wed,morning,Normal,Female,Fashion accessories,Naypyitaw,C,Good
832-51-6761,33.88,8,13.55,284.59,1/19/2019,20:29,Ewallet,13.55,9.6,Jan,Sat,evening,Normal,Male,Food and beverages,Yangon,A,Good
869-11-3082,96.16,4,19.23,403.87,1/27/2019,20:03,Credit card,19.23,8.4,Jan,Sun,evening,Member,Male,Health and beauty,Mandalay,B,Good
190-59-3964,47.16,5,11.79,247.59,2/3/2019,14:35,Credit card,11.79,6.0,Feb,Sun,afternoon,Member,Male,Food and beverages,Mandalay,B,Average
366-43-6862,52.89,4,10.58,222.14,3/25/2019,16:32,Ewallet,10.58,6.7,Mar,Mon,evening,Normal,Male,Electronic accessories,Mandalay,B,Average
186-43-8965,47.68,2,4.77,100.13,2/24/2019,10:10,Credit card,4.77,4.1,Feb,Sun,morning,Member,Female,Home and lifestyle,Yangon,A,Poor
784-21-9238,10.17,1,0.51,10.68,2/7/2019,14:15,Cash,0.51,5.9,Feb,Thu,afternoon,Member,Male,Sports and travel,Naypyitaw,C,Poor
276-75-6884,68.71,3,10.31,216.44,3/4/2019,10:05,Cash,10.31,8.7,Mar,Mon,morning,Normal,Female,Health and beauty,Yangon,A,Good
109-86-4363,60.08,7,21.03,441.59,2/14/2019,11:36,Credit card,21.03,4.5,Feb,Thu,morning,Member,Female,Sports and travel,Mandalay,B,Poor
569-76-2760,22.01,4,4.40,92.44,1/29/2019,18:15,Credit card,4.40,6.6,Jan,Tue,evening,Member,Female,Sports and travel,Yangon,A,Average
222-42-0244,72.11,9,32.45,681.44,1/28/2019,13:53,Credit card,32.45,7.7,Jan,Mon,afternoon,Member,Female,Health and beauty,Mandalay,B,Average
760-53-9233,41.28,3,6.19,130.03,3/26/2019,18:37,Credit card,6.19,8.5,Mar,Tue,evening,Member,Male,Fashion accessories,Yangon,A,Good
538-22-0304,64.95,10,32.48,681.98,3/24/2019,18:27,Cash,32.48,5.2,Mar,Sun,evening,Normal,Male,Electronic accessories,Naypyitaw,C,Poor
416-17-9926,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,37.11,4.3,Jan,Tue,afternoon,Member,Female,Electronic accessories,Yangon,A,Poor
237-44-6163,10.56,8,4.22,88.70,1/24/2019,17:43,Cash,4.22,7.6,Jan,Thu,evening,Normal,Male,Electronic accessories,Yangon,A,Average
636-17-0325,62.57,4,12.51,262.79,2/25/2019,18:37,Cash,12.51,9.5,Feb,Mon,evening,Normal,Male,Health and beauty,Mandalay,B,Good
343-75-9322,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,4.74,4.1,Jan,Wed,evening,Member,Female,Sports and travel,Mandalay,B,Poor
528-14-9470,91.30,1,4.57,95.87,2/14/2019,14:42,Ewallet,4.57,9.2,Feb,Thu,afternoon,Member,Male,Health and beauty,Yangon,A,Good
427-45-9297,40.73,7,14.26,299.37,3/12/2019,11:01,Ewallet,14.26,5.4,Mar,Tue,morning,Member,Female,Home and lifestyle,Mandalay,B,Poor
807-34-3742,52.38,1,2.62,55.00,3/26/2019,19:44,Cash,2.62,5.8,Mar,Tue,evening,Normal,Male,Fashion accessories,Yangon,A,Poor
288-62-1085,38.54,5,9.64,202.34,1/9/2019,13:34,Ewallet,9.64,5.6,Jan,Wed,afternoon,Member,Male,Fashion accessories,Yangon,A,Poor
670-71-7306,44.63,6,13.39,281.17,1/2/2019,20:08,Credit card,13.39,5.1,Jan,Wed,evening,Normal,Male,Sports and travel,Mandalay,B,Poor
660-29-7083,55.87,10,27.94,586.64,1/15/2019,15:01,Cash,27.94,5.8,Jan,Tue,afternoon,Normal,Male,Electronic accessories,Naypyitaw,C,Poor
